sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G08610	ABA-g7g8	ABA-Col0	NA	NA	325.711523064949	-0.830803709947312	0.131337378834567	-6.3257217200428	2.52051699924811e-10	4.71336678859396e-08
AT5G44260	ABA-g7g8	ABA-Col0	NA	NA	545.81132296902	0.794735157891635	0.1257646559362	6.31922499986642	2.62878296921032e-10	4.80677974038195e-08
AT1G61100	ABA-g7g8	ABA-Col0	NA	NA	859.825685999331	0.677930930022706	0.107292770207857	6.31851455330457	2.64089429733094e-10	4.80677974038195e-08
AT4G26850	ABA-g7g8	ABA-Col0	NA	NA	1857.64627654855	-0.546376329563191	0.0868219089455874	-6.2930697585285	3.11248377444168e-10	5.59059421117149e-08
AT5G57180	ABA-g7g8	ABA-Col0	NA	NA	482.243386416623	-0.785940016106778	0.125129223048177	-6.28102690131927	3.36343930410465e-10	5.96289739484838e-08
AT3G51810	ABA-g7g8	ABA-Col0	NA	NA	160.956289514818	-1.11981367504038	0.179009126796408	-6.2556233588803	3.9593123481464e-10	6.92930421340341e-08
AT1G27730	ABA-g7g8	ABA-Col0	NA	NA	159.126919201429	-1.06459962421743	0.170335080392536	-6.25003153645197	4.10369815300547e-10	7.09108651730097e-08
AT5G62470	ABA-g7g8	ABA-Col0	NA	NA	233.356527773677	-1.08099336592528	0.173618490289365	-6.22625714648029	4.77709771001679e-10	8.15152010492989e-08
AT4G09760	ABA-g7g8	ABA-Col0	NA	NA	113.198649508697	1.29319747337634	0.208494674423857	6.2025443908814	5.5557506468944e-10	9.36315457787104e-08
AT1G58602	ABA-g7g8	ABA-Col0	NA	NA	367.259745224636	-0.825346720643141	0.133119950935133	-6.20002272270454	5.64550093907139e-10	9.39838211210531e-08
AT3G23150	ABA-g7g8	ABA-Col0	NA	NA	517.545358239913	0.72129111567377	0.116412207247663	6.19600927366017	5.79127159172419e-10	9.52489740947312e-08
AT2G47440	ABA-g7g8	ABA-Col0	NA	NA	655.141661374494	0.789734596805517	0.127505687837456	6.19372053278336	5.87603754616284e-10	9.54926054079393e-08
AT5G55220	ABA-g7g8	ABA-Col0	NA	NA	1224.94445742955	-0.562958255114045	0.0911158970684084	-6.17848556867507	6.47194033292792e-10	1.03939361746822e-07
AT5G25350	ABA-g7g8	ABA-Col0	NA	NA	2729.95218193304	0.552094772942178	0.0898573189457121	6.14412692722036	8.04045300023043e-10	1.27628167332727e-07
AT4G24280	ABA-g7g8	ABA-Col0	NA	NA	2557.61020010734	-0.539052889680296	0.0878877429202196	-6.13342511446247	8.60069131587595e-10	1.34951766842555e-07
AT4G22880	ABA-g7g8	ABA-Col0	NA	NA	1073.35107665191	-0.580549617904463	0.0948941091124784	-6.11786783536094	9.48356676768569e-10	1.45165841557058e-07
AT4G36600	ABA-g7g8	ABA-Col0	NA	NA	315.987217932963	-0.825905163502451	0.135000532692187	-6.11779188594451	9.4880864908743e-10	1.45165841557058e-07
AT4G23400	ABA-g7g8	ABA-Col0	NA	NA	443.326815975442	0.711701040923036	0.116367774669185	6.11596331498378	9.59754040961581e-10	1.45165841557058e-07
AT2G01020	ABA-g7g8	ABA-Col0	NA	NA	54.3938695003903	-2.13346975336931	0.348911277703846	-6.11464830661101	9.67701383172825e-10	1.45165841557058e-07
AT2G34430	ABA-g7g8	ABA-Col0	NA	NA	23025.1103613098	0.554336965355357	0.0906940583280447	6.11216407749992	9.82890491255798e-10	1.45841718436227e-07
AT1G77760	ABA-g7g8	ABA-Col0	NA	NA	3519.84446603863	0.687708684693082	0.113037168864732	6.08391639316484	1.17281778964454e-09	1.71250913238902e-07
AT4G34290	ABA-g7g8	ABA-Col0	NA	NA	167.010209092251	-1.15022178593535	0.189086565023971	-6.0830434239975	1.17922392824385e-09	1.71250913238902e-07
AT3G13120	ABA-g7g8	ABA-Col0	NA	NA	1753.92148369118	-0.701278930028975	0.115365708775197	-6.07874677383984	1.2112546418418e-09	1.74050917008236e-07
AT2G43030	ABA-g7g8	ABA-Col0	NA	NA	3105.86372556412	-0.530649833574248	0.0874136113102972	-6.0705629892188	1.27462608995361e-09	1.81249174520383e-07
AT5G49360	ABA-g7g8	ABA-Col0	NA	NA	1566.70047780638	0.649564340398874	0.107036094733903	6.06864760914272	1.28991827314077e-09	1.81532725223141e-07
AT4G37800	ABA-g7g8	ABA-Col0	NA	NA	3132.33803392626	0.643356375602239	0.106243196810206	6.05550656341351	1.39976466864289e-09	1.94981505016777e-07
AT1G23205	ABA-g7g8	ABA-Col0	NA	NA	113.890899771513	-1.46675358250717	0.242341884424067	-6.05241469502045	1.42690564423917e-09	1.96754433833423e-07
AT1G28760	ABA-g7g8	ABA-Col0	NA	NA	76.4836702113794	1.50178156125709	0.248902152917004	6.0336222232592	1.6032462468479e-09	2.18859145157206e-07
AT2G34640	ABA-g7g8	ABA-Col0	NA	NA	464.003109762377	-0.765510894491464	0.127136256455816	-6.02118479678142	1.73144936160932e-09	2.34019952825038e-07
AT5G44650	ABA-g7g8	ABA-Col0	NA	NA	663.567802763644	-0.723063763982871	0.121338242920639	-5.95907561028215	2.53668719030259e-09	3.39493302302163e-07
AT5G65207	ABA-g7g8	ABA-Col0	NA	NA	188.342580157716	1.13635868190284	0.191093874078646	5.94659921665077	2.73770621118062e-09	3.62839101833268e-07
AT3G53040	ABA-g7g8	ABA-Col0	NA	NA	512.144716245963	-0.735033993188754	0.123673387520618	-5.9433481036186	2.79258523020152e-09	3.66553663245009e-07
AT3G56360	ABA-g7g8	ABA-Col0	NA	NA	2400.67522100758	0.498207254457254	0.0839090573036962	5.93746694893816	2.89459373873296e-09	3.76324753594701e-07
AT2G01850	ABA-g7g8	ABA-Col0	NA	NA	699.029148854102	0.668467429551619	0.112662479725364	5.93336336268411	2.96791006031709e-09	3.82216417296119e-07
AT2G33800	ABA-g7g8	ABA-Col0	NA	NA	3243.94476657742	-0.572306537002074	0.0971089645783769	-5.89344701065331	3.78221425233225e-09	4.82532773444744e-07
AT1G29395	ABA-g7g8	ABA-Col0	NA	NA	853.112696364602	0.609796296525123	0.103605191675223	5.88576968649108	3.9620573939761e-09	5.00796717455257e-07
AT1G66280	ABA-g7g8	ABA-Col0	NA	NA	1208.32290662902	0.586995922380508	0.0998321909369777	5.87982610489905	4.10697717044819e-09	5.14351792236589e-07
AT1G74940	ABA-g7g8	ABA-Col0	NA	NA	169.97825032078	1.00880806176172	0.171809643614101	5.87166145357702	4.31449123953943e-09	5.35428362826843e-07
AT5G64620	ABA-g7g8	ABA-Col0	NA	NA	286.086280245065	-1.03175100149638	0.176145347237528	-5.85738435716434	4.702140213448e-09	5.7619153291472e-07
AT4G36850	ABA-g7g8	ABA-Col0	NA	NA	305.811490349843	0.883664379849598	0.150886218593976	5.85649496742625	4.72737907013762e-09	5.7619153291472e-07
AT3G18290	ABA-g7g8	ABA-Col0	NA	NA	1861.59246513017	0.556647992148394	0.0952900663948931	5.84161616428706	5.16968106457454e-09	6.24524922234576e-07
AT2G31980	ABA-g7g8	ABA-Col0	NA	NA	417.250717160322	-0.719805626488708	0.123317613912437	-5.83700579059058	5.31472495179606e-09	6.36415002780421e-07
AT3G55500	ABA-g7g8	ABA-Col0	NA	NA	363.480979530835	0.807574273440439	0.139018323522897	5.80912107825433	6.28016604735253e-09	7.45483014890516e-07
AT3G27830	ABA-g7g8	ABA-Col0	NA	NA	4049.57367949017	-0.613787079559849	0.106048441478783	-5.78779915103843	7.13146084702303e-09	8.3923768985096e-07
AT4G13250	ABA-g7g8	ABA-Col0	NA	NA	828.410942226058	-0.572883925089621	0.0993862503593315	-5.76421711271284	8.2037752585676e-09	9.57177231236806e-07
AT3G04790	ABA-g7g8	ABA-Col0	NA	NA	1607.1239936202	-0.550500371867465	0.0956116270814886	-5.75767182999909	8.52819427268602e-09	9.86596440817262e-07
AT4G37870	ABA-g7g8	ABA-Col0	NA	NA	3023.19450644332	-0.516432654283974	0.0897663064406094	-5.75307901997341	8.76324976414085e-09	9.93295359805518e-07
AT1G66670	ABA-g7g8	ABA-Col0	NA	NA	938.829689486609	-0.687091397530574	0.119438241688584	-5.75269183317396	8.78335100007927e-09	9.93295359805518e-07
AT4G36430	ABA-g7g8	ABA-Col0	NA	NA	328.051673394369	0.758501924825623	0.131860920747546	5.75228748992136	8.80439077990387e-09	9.93295359805518e-07
AT2G37660	ABA-g7g8	ABA-Col0	NA	NA	2671.82368102653	-0.49963489524679	0.0869203279151395	-5.74819386018176	9.02017846963017e-09	1.00929882204034e-06
AT4G29060	ABA-g7g8	ABA-Col0	NA	NA	5044.892600057	-0.468375534720023	0.0816618572137605	-5.73554840289744	9.71973280934974e-09	1.0787322974019e-06
AT2G14247	ABA-g7g8	ABA-Col0	NA	NA	335.114918946817	1.02873319450536	0.180409532451508	5.70221085619116	1.18263408614969e-08	1.30194660564753e-06
AT5G55730	ABA-g7g8	ABA-Col0	NA	NA	449.723956701995	-0.692047120719571	0.121755121816733	-5.68392614941693	1.31637138791841e-08	1.43758286531794e-06
AT1G73120	ABA-g7g8	ABA-Col0	NA	NA	947.97120994661	-0.593343696546999	0.104672142373293	-5.66859226431949	1.43975533697574e-08	1.55984921468697e-06
AT4G21020	ABA-g7g8	ABA-Col0	NA	NA	205.39401228355	-0.875867716843556	0.154956327654551	-5.65235205364543	1.58267008134091e-08	1.70118340790431e-06
AT5G03940	ABA-g7g8	ABA-Col0	NA	NA	1323.13559095475	-0.524631372762009	0.0930940003908509	-5.63550143467214	1.74549690995208e-08	1.86154518107468e-06
AT1G37130	ABA-g7g8	ABA-Col0	NA	NA	8500.90189860458	0.544837326696982	0.0969189790657946	5.62157517494187	1.89224124038612e-08	2.00240195135744e-06
AT3G47650	ABA-g7g8	ABA-Col0	NA	NA	897.523382871684	-0.649826651899232	0.116114922639813	-5.59640946336404	2.18836516626056e-08	2.29795176035561e-06
AT1G54100	ABA-g7g8	ABA-Col0	NA	NA	1543.07650917795	0.500821695678024	0.0902951929038584	5.5464934463485	2.91455546899982e-08	3.03714478681805e-06
AT1G66270	ABA-g7g8	ABA-Col0	NA	NA	1310.11195448369	0.538389626000038	0.0970955064951623	5.54494894186336	2.94039960439854e-08	3.04086325754882e-06
AT5G43500	ABA-g7g8	ABA-Col0	NA	NA	159.113744626457	0.941601403170056	0.17062665066273	5.51848963519349	3.41925634445992e-08	3.50949386152047e-06
AT1G74880	ABA-g7g8	ABA-Col0	NA	NA	467.981967366966	-0.774172282032701	0.140420737001621	-5.51323329134615	3.52300748199285e-08	3.58899814452869e-06
AT2G32150	ABA-g7g8	ABA-Col0	NA	NA	329.934741872389	0.726613555448987	0.132201440987174	5.49626047963789	3.87929380914098e-08	3.92268442878396e-06
AT3G08940	ABA-g7g8	ABA-Col0	NA	NA	17692.4825301639	0.524305186547352	0.0955567886852577	5.48684393606292	4.09178326867821e-08	4.10712745593575e-06
AT3G56970	ABA-g7g8	ABA-Col0	NA	NA	187.150285768878	0.985106907319853	0.180039062161741	5.47162874262734	4.45918224338805e-08	4.44323334339345e-06
AT4G29400	ABA-g7g8	ABA-Col0	NA	NA	106.105586898747	-1.1446293826858	0.209304485624606	-5.46872838998171	4.53275722812798e-08	4.48102027737631e-06
AT5G47910	ABA-g7g8	ABA-Col0	NA	NA	438.17745640772	0.672156920577568	0.122935469387229	5.46755890653798	4.56275597798921e-08	4.48102027737631e-06
AT4G25580	ABA-g7g8	ABA-Col0	NA	NA	84.8496611983916	-1.22981051016931	0.224987476006112	-5.46612874636587	4.59970309381293e-08	4.48503906668859e-06
AT4G39260	ABA-g7g8	ABA-Col0	NA	NA	1173.70567288104	-0.67088036409213	0.123399209304213	-5.43666663566884	5.42865690358355e-08	5.24323566695125e-06
AT1G25550	ABA-g7g8	ABA-Col0	NA	NA	911.134655959658	0.546836452531192	0.100618943544495	5.43472663563966	5.48805029108245e-08	5.24323566695125e-06
AT2G27080	ABA-g7g8	ABA-Col0	NA	NA	157.605588611752	-1.07806164760818	0.198370674548316	-5.43458174986244	5.49251117408269e-08	5.24323566695125e-06
AT5G58250	ABA-g7g8	ABA-Col0	NA	NA	1820.84665655464	-0.587276799513639	0.108313154215472	-5.42202656516993	5.89271222231e-08	5.58620934352457e-06
AT1G59870	ABA-g7g8	ABA-Col0	NA	NA	1939.53936887046	0.635216805713114	0.117196520452968	5.42009953246036	5.9565862520044e-08	5.60781785697324e-06
AT1G69530	ABA-g7g8	ABA-Col0	NA	NA	453.454797146013	-0.640005164121166	0.118363854775797	-5.40709970398864	6.40534904835757e-08	5.98900136021432e-06
AT3G56980	ABA-g7g8	ABA-Col0	NA	NA	226.019008796888	0.799577192203688	0.1481745245985	5.39618530493185	6.80726432257249e-08	6.32149423588007e-06
AT3G56090	ABA-g7g8	ABA-Col0	NA	NA	178.954086522617	-0.882505355213877	0.163904929844559	-5.38425144411954	7.27467515804278e-08	6.70990476908392e-06
AT1G68670	ABA-g7g8	ABA-Col0	NA	NA	364.969536018703	0.675994205098145	0.12609525570724	5.36098048500435	8.27714601117799e-08	7.58331008044233e-06
AT2G39800	ABA-g7g8	ABA-Col0	NA	NA	2287.91723265023	0.468268046388488	0.0876032647485226	5.34532642970233	9.02542492822322e-08	8.21373837967835e-06
AT5G67370	ABA-g7g8	ABA-Col0	NA	NA	801.584769433749	0.565192042854424	0.105887739077177	5.33765332776138	9.41572693922775e-08	8.51219128790716e-06
AT2G05070	ABA-g7g8	ABA-Col0	NA	NA	18008.5522445943	0.42548102989688	0.0797478362102834	5.33533008688723	9.53709003444969e-08	8.5651852671232e-06
AT4G38080	ABA-g7g8	ABA-Col0	NA	NA	625.965359038168	-0.87623295637313	0.164509300027121	-5.32634298625473	1.00209825736671e-07	8.94094334072739e-06
AT1G21130	ABA-g7g8	ABA-Col0	NA	NA	801.938338567235	0.553895053940251	0.104111852954879	5.32019206478155	1.03657761177511e-07	9.18852011580651e-06
AT1G72910	ABA-g7g8	ABA-Col0	NA	NA	35.5092097895736	-1.84270748722825	0.346607791907646	-5.31640525761534	1.05837289331737e-07	1
AT5G15120	ABA-g7g8	ABA-Col0	NA	NA	236.121535837474	0.795991844391138	0.149878395514017	5.3109178388335	1.09074499270437e-07	9.60629670671444e-06
AT2G15020	ABA-g7g8	ABA-Col0	NA	NA	25.8352853329296	-2.26515803151327	0.42684027179329	-5.30680486636518	1.11563496551204e-07	1
AT4G27160	ABA-g7g8	ABA-Col0	NA	NA	17.6073808107779	-3.11637024458206	0.587332411048939	-5.30597356106471	1.12073202434652e-07	1
AT1G31580	ABA-g7g8	ABA-Col0	NA	NA	835.184931073059	-0.758449303012903	0.14319566355058	-5.29659407419835	1.17982568454493e-07	1.03242310382839e-05
AT1G79110	ABA-g7g8	ABA-Col0	NA	NA	286.242268142422	-0.836808096120884	0.15804554066968	-5.29472766251492	1.1919391043022e-07	1.03637966323754e-05
AT1G74970	ABA-g7g8	ABA-Col0	NA	NA	1871.32392093846	-0.567013219069171	0.107448751084103	-5.27705732591859	1.31274829590305e-07	1.13028680078224e-05
AT5G04150	ABA-g7g8	ABA-Col0	NA	NA	156.071341034395	0.911430155139856	0.172732737956956	5.27653394440479	1.31650136491375e-07	1.13028680078224e-05
