log2FC_TE_v1	pvalue_v1	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT1G52080	-0.280264321646459	0.497024387425904	-0.277173176128676	0.572308747385913	-0.277173176128676	0.572308747385913	0.836558124261012
AT1G35180	-0.369529614865603	0.371875478736486	-0.361639978712402	0.38199641072534	-0.361639978712402	0.38199641072534	0.711837312922053
AT1G30070	0.079425305933575	0.806061459930018	0.082914650190939	0.772152349004639	0.079425305933575	0.806061459930018	0.941349627134905
AT1G35210	2.61360225153635	0.0176362029943308	2.61360221018204	0.0659153584596949	2.61360221018204	0.0659153584596949	0.293979447093273
AT1G10410	-0.0864329272122037	0.657539339490536	-0.0844978686923343	0.701091249241721	-0.0844978686923343	0.701091249241721	0.901185771998507
AT1G73740	-0.690325362811281	0.0503709878918041	-0.68800602028779	0.105575760049463	-0.68800602028779	0.105575760049463	0.38264262017927
AT1G53350	-0.782785744502927	0.0972204214753007	-0.786987564311628	0.148535309072058	-0.786987564311628	0.148535309072058	0.459436474537059
AT1G34110	0.0763758121285649	0.810951349527078	0.0763918168836817	0.832673093115286	0.0763918168836817	0.832673093115286	0.950111392204714
AT1G61730	-0.0633459328685015	0.729082015837566	-0.0620076379855585	0.737261228060979	-0.0620076379855585	0.737261228060979	0.917701636129458
AT1G29260	-0.426411231734311	0.0969132515353691	-0.42781622167634	0.14596766619308	-0.42781622167634	0.14596766619308	0.455147924347316
AT1G08040	-0.197925874270305	0.482151293112055	-0.19512833587717	0.502875345754918	-0.19512833587717	0.502875345754918	0.800272510668208
AT1G08810	-0.0859609265282879	0.792013579606854	-0.0849728695601373	0.811436417050209	-0.0849728695601373	0.811436417050209	0.942948732058536
AT1G09210	-0.230841038611034	0.0130590128167378	-0.230359716102842	0.00024440087438073	-0.230841038611034	0.0130590128167378	0.10868596109723
AT1G10522	-0.1471919129605	0.570315006076507	-0.144118746914478	0.543432618115793	-0.1471919129605	0.570315006076507	0.836027781420066
AT1G04570	0.586428355098214	0.671599260544274	0.409977409016861	0.790994895380296	0.409977409016861	0.790994895380296	0.937736810810495
AT1G01830	0.199748631321906	0.53693353948242	0.20261218375256	0.599881716202589	0.20261218375256	0.599881716202589	0.849804515043079
AT1G67590	-0.217322174511277	0.303981365575422	-0.216760620349226	0.354914501656975	-0.216760620349226	0.354914501656975	0.688108213117034
