gene	Mock.Col0.rna	ABA.Col0.rna	Mock.g7g8.rna	ABA.g7g8.rna	Mock_Col0.ribo	ABA_Col0.ribo	Mock_g7g8.ribo	ABA_g7g8.ribo
AT1G18550	4.105593501	3.877437316	3.497913531	3.442277105	3.062813693	2.141836512	2.265799154	1.957904401
AT1G77510	31.94679627	28.67187948	28.11419949	27.06430688	34.68116458	31.38665771	25.19058123	35.45076389
AT1G52430	0.261311366	0.131178028	0.209534755	0.09144701	0.022759921	0	0	0
AT1G15950	11.77759705	14.55914396	13.0206347	10.77096038	34.10744978	37.60370601	31.70309376	32.28174139
AT1G67850	1.945188949	2.997568785	2.014923593	2.520336822	2.124831094	3.064578651	2.523186818	2.425365302
AT1G69620	81.91607391	57.0223564	84.24129858	57.19192909	721.7875843	652.2026944	388.9221852	302.1091402
AT1G49110	0.235254339	0	0.359969017	0	0	0	0	0
AT1G57860	124.3483846	59.81126733	119.0455288	72.37193541	20.5025753	11.466464	30.54457464	10.56441047
AT1G63160	6.511959321	3.620532606	7.36259995	4.127530422	3.85179511	4.290270247	4.844299184	1.97883282
AT1G71050	2.283314705	3.199865738	2.380209509	2.432108227	2.055174178	5.497360016	2.56415366	2.874666602
AT1G28510	13.62803646	10.16153921	9.985149499	8.487305044	10.05681606	6.368420775	7.108646126	6.35238002
AT1G48240	5.355522218	3.492139929	4.166042588	3.681803625	5.769659592	2.639421528	5.260605292	2.9228698
AT1G71140	2.607427162	5.333511979	3.02334469	5.283071073	1.503050159	5.377703059	3.60166619	3.763929584
AT1G66960	0	0	0	0	0.090378158	0.333019176	0.117750011	1.701353826
AT1G36370	37.30301901	33.71262189	52.64581106	38.74363445	40.65685874	27.84034987	49.65213907	39.98891264
AT1G58242	0	0	0	0	0	0	0.150851716	0.293484829
AT1G63370	0.198659544	0.240957357	0.15688204	0.234885777	0	0	0	0
AT1G56110	158.1779687	63.5458203	122.188186	65.44801911	131.5738001	58.34792239	137.8789825	48.77433435
AT1G14510	18.97192964	13.56481493	16.22737086	13.96560198	30.74009743	23.38610801	37.98918893	31.09784481
AT1G19010	4.133813872	3.679939129	3.216472402	3.487222038	1.537443592	1.21180938	2.129634908	1.425543685
AT1G54250	3.299000902	3.162070541	4.667224644	2.592687614	16.12529974	17.3691121	10.33165422	13.62557086
AT1G55170	8.243451969	7.845811551	9.201118415	10.32356272	6.557057552	7.58168751	8.188289817	6.609844634
AT1G70230	21.72395417	20.97764464	18.00353297	23.14641004	7.235354208	8.294160024	11.9911456	12.78220373
AT1G52830	0.400870099	0	0.684264284	0.099759672	0.44982953	0	1.684427868	0.262477314
AT1G45015	4.441883173	0.320439612	2.28208369	0.658043343	4.429950989	1.263112661	1.062141191	1.888929675
AT1G23160	1.125628586	0.177572576	0.475034963	0.07024876	0.630477376	0	0.535201162	0
AT1G67510	6.850567113	6.419092133	5.752753563	6.521842004	9.575295709	8.733305854	9.445329445	7.628197552
AT1G08230	8.023678874	19.28780846	7.399573564	20.17673911	3.943046591	6.619293605	4.899872954	9.490245254
AT1G67780	1.144116984	1.077238917	0.88402488	1.03499546	1.276430908	0.659058212	0.57634002	0.870096094
AT1G76830	0	0	0	0	0.218901839	0	0	0.378600081
AT1G04280	15.01486943	20.94607229	16.40857995	20.80874217	17.61238705	16.67974009	18.30974345	19.18708945
AT1G55020	73.25744391	59.6733669	56.75934478	57.7061665	88.63823969	76.07320039	83.18837291	69.30452102
AT1G48970	9.294694807	9.43220155	8.554514829	7.999812997	5.155211336	3.921005583	5.62356244	3.471154788
AT1G79420	3.090806572	2.249045715	2.165613211	2.36846673	5.664647988	4.897447285	5.57936938	6.332818214
AT1G70350	7.910412522	5.554240948	6.621667166	4.555832464	2.181520904	1.051547014	2.864398985	2.603175289
AT1G35375	0	0	0	0	0	0	0	0
AT1G28306	0	0	0	0	0	0	0	0
AT1G12450	4.770117859	7.297435402	6.242689475	6.614663848	2.390933047	3.928852651	2.880436927	4.650248294
AT1G57660	209.5276398	126.3260226	181.2186894	109.0316404	57.92155264	26.60538743	45.89108992	25.26469287
AT1G19086	0	0	0	0	0	0	0	0
AT1G05870	17.55499491	26.94595471	16.21883054	27.02930592	5.932376097	12.95666437	6.073588188	11.23707374
AT1G07540	0	0.149164447	0.01658817	0.017685661	0.136904494	0	0.025646052	0
AT1G78820	72.28182018	69.90709882	84.10252659	56.88828036	83.3583038	75.07846975	64.9977082	69.08291977
AT1G03790	3.731994923	33.14946563	3.917459838	26.45767818	1.741746056	21.45634623	1.769876358	19.91360789
AT1G02220	4.3879184	4.633001951	2.920727837	4.712333955	1.18683077	0.722802145	0.61139723	1.22546324
AT1G74420	0.482373653	0.851452854	0.428317952	0.499471607	0.453927569	0.424823956	0.497127347	0.342105588
AT1G68700	0.078274394	0	0.075122044	0	0	0	0.231249147	0
AT1G64820	0	0	0.150346056	0	0	0	0	0
AT1G56680	8.263588385	1.129649872	6.021007597	0.8996683	9.028200892	2.515251449	10.65889071	1.350220464
AT1G58848	0.654148937	0.654152098	0.400149452	0.372222257	0	0	0	0
AT1G23985	0	0	0	0	0	0	0	0
AT1G22140	10.22492368	6.975336037	10.46524053	7.789872129	16.43273163	15.58428501	15.99215198	14.90825355
AT1G75210	13.26307045	12.36697592	12.12406438	12.11756368	11.71021217	12.86163844	14.73670814	13.62796193
AT1G30330	28.98178726	23.20891345	26.67317015	22.36885551	8.745039922	9.445751462	10.02848669	9.317011172
AT1G77200	9.101869249	7.425965147	9.799147148	9.248974081	5.629477704	4.314115091	4.899433199	3.706935198
AT1G30360	122.2987159	156.8232831	118.5877534	160.4996219	52.7815372	62.54562942	42.00811228	73.89390922
AT1G75280	37.63009433	50.76493183	34.85745887	46.11015338	42.7571605	61.33310184	43.08271287	54.16507209
AT1G18200	0.73080158	0.302511577	0.941787649	0.180159831	0.089064556	0.365856277	0.161901467	0
AT1G55680	42.0763454	42.61460537	39.65367712	51.27278191	18.61208387	24.31026229	25.75996093	30.16878929
AT1G34000	90.43524369	119.8860479	106.602627	96.60912316	71.86197264	94.03208083	76.19612712	92.72821367
AT1G04410	540.4786983	495.2887299	530.1636134	557.5930654	1147.083655	1175.019115	1205.481305	1271.185389
AT1G45243	0	0	0	0	0	0	0	0
AT1G21650	2.159302152	2.027792574	2.153019893	1.645246923	3.077968733	1.799848975	2.793430382	1.634512397
AT1G28520	17.06896927	20.10201215	14.58985003	27.10305379	8.35407354	11.24103541	10.49875228	13.68646095
AT1G14048	0	0	0	0	0	0	0	0
AT1G05220	0.933939846	0.768760724	1.203841119	1.068184125	0	0.27000659	0	0
AT1G63245	0.916731647	1.779244869	1.027519912	1.217294653	0.720165492	2.14031972	0.150863118	1.331562651
AT1G66180	99.51117727	98.03518364	130.3211145	103.6596821	54.87945637	50.46160384	80.65815652	72.93426944
AT1G07790	86.0165314	58.00768619	59.57472383	49.31977022	108.6417351	52.87245337	72.73583111	56.86298188
AT1G07720	21.25803512	38.11829114	22.24040168	39.11272734	24.97549264	60.15007648	31.71258071	52.64894767
AT1G16420	0.444757282	0.130942212	0.382437196	0.17653745	0.450221088	0.129842203	0.053804277	0.080112894
AT1G72740	6.633400409	6.230550473	6.711605685	5.730817619	13.64461	9.049917432	9.821490938	8.741840875
AT1G05060	6.976146365	7.148784838	6.341111508	7.840692757	9.659681448	21.85418647	9.770768839	13.19022002
AT1G55960	31.0529086	28.0657527	32.62536135	31.00353975	6.785031352	6.187081789	7.744380972	8.916413897
AT1G32060	574.1876234	585.8547471	629.1338426	560.0494509	380.0845272	255.0940845	489.0365351	425.5420722
AT1G77700	2.386836273	2.811887785	2.206313929	2.632620851	3.179918959	3.803608622	2.384785771	3.041594936
AT1G75510	16.3112608	15.31509559	17.40580682	15.68860645	22.71192347	21.9033615	22.57801556	21.62545251
AT1G54090	14.29180945	11.29330079	13.63497083	14.52102921	12.68025877	9.525311491	14.29791216	9.432182454
AT1G26520	4.380118624	2.399567142	3.171367347	2.345256731	1.179586077	1.914690635	2.460655308	0.961265002
AT1G15240	10.39002469	12.1651491	9.736197758	12.68886382	2.597230362	2.532880973	2.672011279	2.807025054
AT1G07980	7.288295078	7.903776521	6.487605661	7.390979631	4.54584537	5.990772087	5.971461136	4.560905012
AT1G01740	3.638258086	3.108000263	3.424268729	2.355853073	0.411659279	0.318938138	0.536320343	0.116591826
AT1G62914	2.868023126	3.059447208	2.924048537	3.682108064	0.597952642	0.10475905	0.51031996	0.304401478
AT1G53090	7.919138202	8.517661333	7.536277515	8.046255231	1.696751822	1.875326549	2.068282644	2.93694654
AT1G08540	66.28979311	58.65935406	60.91240757	56.88283085	43.46219181	26.52349415	46.46878982	31.64814103
AT1G12460	8.011376779	5.671000917	7.599566211	5.979751481	1.511628067	1.061586065	1.766337773	0.760720172
AT1G06250	1.93710745	2.026341634	1.375335382	1.38704843	0.268041258	0	0	0
AT1G52827	6.337896856	12.89744099	7.286090354	18.10137539	3.048586375	4.324291239	2.75671941	6.603862894
AT1G47690	0	0	0	0	0	0	0	0
AT1G49590	8.918579056	9.87838246	6.652307676	7.248655405	9.142426404	8.027423337	5.59501156	5.912482029
AT1G06280	0	0	0	0	0	0	0	0
AT1G78420	12.12663043	14.84369476	11.42887917	13.55308184	5.277977414	5.297677258	7.280538497	8.494061047
AT1G08465	2.179425784	3.016855972	2.723576129	2.676586333	4.740116071	5.767083863	3.802171707	4.252953505
AT1G32970	0.203105253	0.041846323	0.257807533	0.163616823	0.087634597	0	0.02697568	0
AT1G28815	0	0	0	0	0	0	0	0.365739659
AT1G01260	8.668137042	5.576871982	6.350916994	6.977874837	2.879002905	2.636647476	3.380248768	2.203572931
AT1G26815	0	0	0	0	0.252893023	0	0	0
AT1G16730	2.074615134	3.746806285	3.607604298	5.310023294	2.750040648	3.983591155	2.913284385	3.834448016
AT1G08700	25.73559242	24.19525061	25.24965466	24.98425421	3.752952196	2.751496543	4.233034984	4.188599372
AT1G66590	1.737199229	0.729524355	1.582514953	1.199643208	0	0	0	0
AT1G09550	0	0	0	0	0.204563877	0.138578901	0.043948925	0
AT1G16370	7.07616571	6.730021925	7.922226523	6.435201509	6.087829047	7.61492413	6.932367072	5.81542499
AT1G80730	0.117190892	0.183491389	0.251886239	0.31173177	0.176683408	0	0.1331004	0
AT1G11420	2.280786249	1.597165708	1.424810762	1.48355685	1.031515654	0.659551445	1.088549242	0.630049927
AT1G61210	7.02307492	6.702695559	5.921846496	6.800855322	3.921817447	4.304960129	2.433353992	4.104869172
AT1G57980	3.048670945	3.019229884	4.563830943	3.74196437	0.831710197	1.832787691	0.457161389	1.202496591
AT1G15140	85.77981292	63.22441239	81.26368132	58.44556267	72.62390094	54.78416081	58.73075661	52.0974302
AT1G04810	24.43335307	27.01027336	23.89929734	24.46171529	18.38297334	17.40014153	16.25632127	16.57776977
AT1G67070	3.132766658	3.574282867	3.738986047	3.218540971	5.396567382	6.377160539	4.048784171	6.471424977
AT1G53270	1.792585981	6.916528812	1.193714937	7.402964395	0.909658028	4.342798432	0.402423484	3.443217795
AT1G04550	13.64872794	11.27026481	12.03057193	9.928227246	13.00328161	9.26962346	16.94653876	9.796044376
AT1G44940	0	0	0	0	0	0	0	0
AT1G47810	0	0	0	0	0	0	0	0
AT1G27450	73.22363407	47.5813415	55.29479532	52.21548807	132.3204324	129.2706921	110.8848792	112.8036997
AT1G33055	5.018506927	12.98028916	18.6667056	30.76841412	4.343131427	8.120660025	17.14184889	31.46076408
AT1G69400	2.409815545	0.993415921	1.165889688	1.470947745	1.591660037	1.207383344	1.273204635	1.075428267
AT1G51920	0.534109697	0	0.126634302	0.134411024	0	0	0.194909995	0
AT1G56000	5.861863574	4.340697294	3.534766037	5.252353096	1.452983203	2.40457045	0.912872664	1.124104378
AT1G42540	13.90285346	10.46684885	13.41466533	14.62727431	3.771940296	3.56958817	3.804125778	2.999804887
AT1G08100	0.024320482	0.030644524	0	0.057430888	0.051645977	0	0	0
AT1G29465	6.004692519	1.062009898	3.836770892	2.393917423	1.014456102	0.293336222	1.602423156	1.159692481
AT1G75960	7.149824232	0.758784335	5.730417431	1.051048444	31.8733056	63.8975479	39.74681322	37.85378371
AT1G63420	5.584112118	7.440873622	6.053993308	9.604059308	1.462070511	1.07683643	1.320920276	1.751253665
AT1G29470	137.5968898	96.60285014	127.1688414	108.15502	103.5044862	62.08007458	132.7335759	77.18415859
AT1G48310	1.781172103	1.310406705	1.363036841	1.601543333	1.755176226	1.330805782	1.485484359	1.488057459
AT1G32930	2.91576072	3.083708457	2.635322009	4.129001501	3.72275	2.597879236	3.045698887	3.023755129
AT1G63880	12.41874975	10.20516936	12.2289893	10.03525711	5.837085346	4.884697583	6.522631454	4.101344658
AT1G04630	26.09768726	22.60948508	24.01493251	23.49837309	100.5369071	85.05808083	83.00223966	75.86258064
AT1G27150	9.352217337	14.97616905	10.37062419	15.39995331	8.580699808	15.07544584	8.632914135	15.5180455
AT1G79110	25.29912794	31.05515703	18.19264591	17.64742684	16.53053732	15.94611459	20.98947496	14.45252715
AT1G68490	17.69947545	20.16699931	13.41659206	15.29743502	6.194313519	6.778292091	5.447443357	5.48628436
AT1G06040	59.14207711	55.76220185	55.6921433	57.11779839	41.83425703	58.13481553	51.89468627	47.79922157
AT1G18970	0.335657634	0.627586906	1.147851156	0.565474611	0.364565666	0.162584561	0.664309799	0.630414929
AT1G72430	36.80564028	31.21930275	54.17746628	63.49911465	15.36281424	11.81062693	12.65654393	29.50100724
AT1G03040	14.39408321	13.88192356	14.03450179	15.47692898	13.01552253	10.56557641	13.3860245	14.17032698
AT1G28250	5.94163828	7.031239002	6.382103927	7.106249602	4.326635661	1.729953092	1.869218504	1.938505495
AT1G66630	0	0	0	0	0.170127734	0.164055914	0	0
AT1G10530	1.059303799	2.358719185	0.906991461	2.47463096	0	0	0.061519688	0.119687701
AT1G24090	2.157215782	1.276646339	2.538727214	1.476087003	0.635529034	0.6944859	0.892651532	0.305442796
AT1G09640	157.8880257	101.2848873	142.05289	116.9131015	172.7573839	99.73901627	136.7000474	116.5066613
AT1G14080	4.5753292	2.733508223	3.432978061	3.224280662	3.667608174	2.786056704	3.628007184	2.105658051
AT1G78760	0.202153597	0.172044978	0.083153576	0.030031013	0	0	0.05582615	0
AT1G44542	0.219576146	0	0.079763976	0.036513909	0.074202508	0	0.270431419	0.083815339
AT1G49350	5.270161283	5.162572827	4.463631939	5.68278315	1.689818563	1.557232869	2.105441559	1.763889146
AT1G47240	9.834121156	10.43599141	9.335565369	10.30704974	5.173532333	7.491404486	5.014401992	7.991683017
AT1G28430	0	0	0	0.022225445	0	0	0.027202877	0
AT1G12190	0	0	0	0	0	0	0	0
AT1G66610	0.033726416	0	0.032577586	0	0	0	0	0
AT1G16022	0.551953472	0.568407294	0.088053388	0	0.859085339	0.858513193	0.846786479	0.264852163
AT1G13370	0.182012718	0.35575622	0.26839751	0.819546457	0.126814619	0.520924671	0.074456151	0.161597025
AT1G21370	13.07501676	15.51238765	11.01866521	12.79064495	3.640530548	2.937679442	4.296889534	4.011166463
AT1G21590	17.53608093	20.79110855	14.10161004	18.15914656	7.224405913	6.643963859	6.140283061	6.662185622
AT1G50390	1.334460784	0.690565415	0.785002631	0.608440753	0	0	0	0
AT1G60870	30.36558426	30.31045679	30.3613844	29.16551556	46.71119302	39.89315629	62.52712894	45.79439024
AT1G69870	32.42293421	39.69869828	27.92661935	48.89172644	14.27534468	27.31208267	17.02130239	21.93927791
AT1G18610	3.987492693	3.858499721	3.565784807	3.752011024	1.94860646	1.265498046	1.748591819	1.434695619
AT1G13890	0	0	0	0.038703647	0.089442306	0	0	0
AT1G24260	0.129741311	0.164671217	0.125118835	0.106517566	1.808958376	0.64271865	1.369200076	0.824416119
AT1G64140	46.78824558	38.8051057	40.10288341	37.73879215	11.97438911	9.325895942	14.09368953	8.850474344
AT1G02290	5.811983545	5.698715587	5.032582686	4.843943825	1.904635688	3.601550451	2.373678604	4.406487982
AT1G26740	10.09129619	3.883188305	9.51514348	5.088815335	16.18087769	10.26271108	15.21811552	15.05970869
AT1G20460	3.419444472	4.502917285	2.854341412	3.304540735	1.384433729	2.453642655	2.338366012	1.807811932
AT1G11500	0.405877027	0.621375314	0.300834069	0.468398506	0.330919684	1.664638314	0.498514433	0.728731735
AT1G75040	0.424972272	0.368918184	0.085217781	0.084227635	0.260982407	0	0.073262262	0
AT1G07985	9.902656242	65.2899845	13.36711151	55.39639963	14.28299713	66.12594236	19.26840483	82.00962171
AT1G74035	0	0	0	0	0	0	0	0
AT1G15510	12.30234067	3.741674638	8.905385371	4.004622149	4.40123362	0.803770546	3.476130225	0.740703334
AT1G07040	9.486436532	21.35593864	9.658647263	25.13897691	7.06763615	20.57773091	6.622309675	29.60277961
AT1G71170	17.31053868	14.41628668	13.4374514	16.83092292	11.62222338	16.28292133	16.07475036	15.81641646
AT1G63470	16.91484563	11.16234896	12.20530667	11.29887303	7.351843858	6.178754683	8.437076916	6.935374281
AT1G13640	26.89283078	19.73214089	24.76052955	22.20120451	2.163244144	2.105256373	3.560179291	1.865972366
AT1G35516	47.0077512	45.66790126	45.1486092	55.81143458	2.274898945	2.430438977	1.443911078	2.697073155
AT1G22210	0	0	0	0	0.084493261	0	0.047483874	0
AT1G33230	10.65342814	11.345584	10.12560347	10.3172226	13.86856605	6.940204083	15.64469016	12.36860212
AT1G18050	0.047995038	0	0	0.097781692	0	0	0	0
AT1G79340	102.0294625	119.2421082	96.31179896	116.1468522	190.0178965	207.5771043	218.0286875	221.0223358
AT1G57680	43.87467502	34.34933216	41.14913238	45.79069965	10.40439028	7.240630335	11.45351264	12.35155392
AT1G29140	0	0	0	0	0	0	0.049026945	0
AT1G55110	4.678973846	6.857867162	6.439550198	7.655372573	2.330778325	3.662214033	3.584204957	4.0343148
AT1G67775	0	0	0	0	0	0	0	0
AT1G57730	0	0.293738291	0	0	0	0	0	0
AT1G64550	33.20028576	24.58290634	30.04657783	25.05040923	34.17634553	23.88422492	26.60881914	21.89315625
AT1G68710	5.071065609	5.266942546	4.255974029	5.280004393	1.034448016	1.39223128	0.992654838	1.271844086
AT1G79270	14.02399282	27.98336514	12.22448813	26.54547852	12.11298809	23.62092724	9.509611413	23.23058453
AT1G67310	13.60972453	15.31387462	12.88639158	17.66315283	5.843307542	8.731045466	8.067472825	7.870421364
AT1G65610	6.905478122	6.921611494	6.792502824	7.697299695	9.161613364	10.34596943	8.264150447	8.715513454
AT1G53880	0	0	0	0	0	0	0	0
AT1G64380	3.209255649	5.626969689	2.081467891	5.934612208	1.877590578	2.628744922	2.100904108	4.225825781
AT1G27920	0.076516616	0.136528736	0.073589097	0.019592537	0.34176576	0.288431596	0.329645802	0.052046057
AT1G07220	6.951435208	5.617411738	7.257884282	7.159774689	3.817352622	4.098678717	9.286080109	6.764937703
AT1G14130	6.484377775	5.239782403	4.944657262	4.763472947	2.179451132	2.291320131	4.353676028	1.538101893
AT1G55040	2.736263117	1.536425834	2.440291107	1.102484722	3.116501746	2.176990835	2.737771916	0.961784137
AT1G35630	0	0	0	0	0	0	0	0
AT1G53860	1.098823118	1.045062264	0.996169323	1.62429004	0.472699344	1.280841517	0.461441078	0.849991633
AT1G71010	24.24324414	17.90618941	20.75647014	18.13323625	7.225847089	7.604677276	8.064426886	6.519566682
AT1G56240	0.164555496	0.037349895	0.093579577	0.23628774	0	0	0	0
AT1G20630	16.99128402	27.02057795	13.18292936	24.54373791	21.02252459	32.00184393	13.31379622	23.31700161
AT1G54217	1.173559163	0.868797796	1.306228735	1.094156109	1.082799564	0	0.63030783	0.780153215
AT1G44920	82.63861196	72.09358294	76.15465667	70.1278719	41.10225378	32.18427847	37.16237706	30.79044478
AT1G63970	43.36336153	41.79433278	40.17195107	48.58932538	77.48999171	76.98727628	70.8299075	103.2407836
AT1G26945	10.95222249	5.108546713	13.15421516	4.163718537	13.10092184	8.681742567	15.46652091	4.452293539
AT1G67870	63.11280827	60.88571465	58.86348011	68.67271441	180.9527864	222.1838042	230.3823095	218.9260206
AT1G62850	8.559321304	9.084632834	7.895429928	8.721391559	13.47711242	13.35562831	8.812300554	11.49722864
AT1G50520	4.485397219	4.761408219	4.861958171	4.407876968	1.757176553	2.209985528	2.708116457	1.303149859
AT1G31500	8.920164457	8.216358944	8.094385017	7.398716134	9.561084095	8.286731936	8.430324174	8.726170017
AT1G15820	2217.076204	1816.534701	2547.93409	2572.25723	3898.380369	3994.686829	4416.113828	6297.97014
AT1G72690	3.044275507	5.332946651	4.686314935	6.564676235	5.518790597	6.441481028	6.165250824	5.356553835
AT1G29030	3.466358562	1.555647319	3.586734687	2.346781719	11.468111	10.32564376	27.09902276	14.56378903
