mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
AT3G03200	-0.475457977181801	-0.000537686044938966	0.451564136140163	0.586461445594769	-0.294220333921189	0.180699465338032	0.452511716582102	0.620269025609144	0.452511716582102	0.620269025609144	0.870874880927735
AT3G46670	0.608188286460123	0.992123715333293	0.380797111144211	0.51574626842774	-3.62815393667171	-3.24421862459428	0.381382709733003	0.620243539900508	0.381382709733003	0.620243539900508	0.870874880927735
AT5G63905	0.160035091361627	-0.108109112317674	-0.287518172553916	0.592386217875861	0.242350488437124	-0.0257938187598737	-0.280084245186073	0.62034983754947	-0.280084245186073	0.62034983754947	0.870874880927735
AT4G17220	0.749612018915981	0.508312656958704	-0.255727661919466	0.598260940052544	0.98154520126611	0.740245812778712	-0.245567945787352	0.620205696006919	-0.245567945787352	0.620205696006919	0.870874880927735
AT3G05936	0.63057369528777	0.411568738075765	-0.232172002960064	0.602248916167546	0.951679785215807	0.732674805234402	-0.223630154149075	0.620474325706894	-0.223630154149075	0.620474325706894	0.870987398469789
AT1G70790	0.757775738275752	1.09670057843783	0.53971771494934	0.511652911910257	-1.56953123980118	-1.2306045931744	0.558253481784384	0.620542990139796	0.558253481784384	0.620542990139796	0.871021543287328
AT3G60780	0.723694697008493	2.18682572876115	1.73272958048993	0.24110746101554	-0.366110356402201	1.09702543359125	0.790209361572103	0.620921914390233	0.790209361572103	0.620921914390233	0.871242149020124
AT4G00883	0.45633866046001	-1.84497289219225	-0.717419873613807	0.620891907420393	-0.960969955193196	-3.26228188386663	-0.980599473726834	0.55144908422125	-0.717419873613807	0.620891907420393	0.871242149020124
AT4G38850	-0.809403869202995	-0.505775015539706	0.407642656873072	0.620829646156393	1.46848875907694	1.77211694813832	0.408792921325082	0.565276352768938	0.407642656873072	0.620829646156393	0.871242149020124
AT2G24240	0.324432696080623	0.117322368107452	-0.216091728174726	0.58747416238971	0.296718266938499	0.0896078609398477	-0.212549242232199	0.620770422601265	-0.212549242232199	0.620770422601265	0.871242149020124
AT5G02130	-0.383037023846834	-0.559696988022294	-0.188871442549567	0.620901410767779	0.531043015934625	0.354383187131712	-0.183221539243574	0.61938658767403	-0.188871442549567	0.620901410767779	0.871242149020124
AT4G25280	0.114082206603156	0.264749473558894	0.145153861625711	0.621021175605131	0.716398822028911	0.867066028410506	0.148715017086571	0.591016033525399	0.145153861625711	0.621021175605131	0.871319189599828
AT5G24680	0.353880020745274	-0.721449763378741	-0.481463779327111	0.570540781843411	-1.23147155827203	-2.30680172231233	-0.50758665935555	0.621329569460789	-0.50758665935555	0.621329569460789	0.871396071102776
AT5G63010	-0.89179938040997	-0.588879533774892	0.294706480178842	0.578563567704779	-0.951057025342146	-0.648137501205272	0.289675679954184	0.621414844936176	0.289675679954184	0.621414844936176	0.871396071102776
AT5G04910	-0.0710479320679354	-0.311585121393311	-0.24865319175372	0.573651771514413	-0.748346250875554	-0.988883681647165	-0.251837836419066	0.621442327906117	-0.251837836419066	0.621442327906117	0.871396071102776
AT5G43420	-0.409715949825622	-0.196452027994738	0.204867195665621	0.62138368967064	0.268251605672123	0.481515420135057	0.207635428780566	0.62149869302126	0.207635428780566	0.62149869302126	0.871396071102776
AT1G77600	0.190118603483751	0.352459484721216	0.157312421571897	0.605810309007046	-0.0841792422813875	0.078161585773827	0.160337659320703	0.621307481552406	0.160337659320703	0.621307481552406	0.871396071102776
AT3G25110	0.713158847662876	0.83765967500351	0.121551173318826	0.600065625339673	0.158136250277407	0.282637044662963	0.124073275836767	0.621519565883781	0.124073275836767	0.621519565883781	0.871396071102776
AT5G41140	-0.354065608201904	-0.470626920181325	-0.11939494829124	0.585052447601495	-1.03146836907559	-1.14802973293892	-0.119284875082843	0.62116326813155	-0.119284875082843	0.62116326813155	0.871396071102776
AT1G32530	-0.0298591802117954	0.0854361296528463	0.113059332281237	0.589606185702337	-0.491179458886624	-0.37588420624348	0.113570911699848	0.621313639568901	0.113570911699848	0.621313639568901	0.871396071102776
AT2G03120	0.152052158703321	0.0602077197810348	-0.0943381670340715	0.606146637048103	0.0471471375141866	-0.0446973092950728	-0.0929904790968612	0.621449364186418	-0.0929904790968612	0.621449364186418	0.871396071102776
AT3G18190	-0.630050395181428	-0.570183613706294	0.0585229214846015	0.621277559622297	0.40427606666222	0.464142898437081	0.0595361050487984	0.507781709184712	0.0585229214846015	0.621277559622297	0.871396071102776
AT1G24570	-0.491189560778914	-1.29400576294072	-0.612717042436351	0.621729910260706	3.4830629910591	2.68024536982048	-0.562895736270967	0.476655827507526	-0.612717042436351	0.621729910260706	0.871572077388432
AT4G18760	-0.473684525418445	-0.576839326669933	-0.106771880332312	0.61104416275927	-0.315790120593644	-0.418944934521634	-0.105012966612435	0.621733838344741	-0.105012966612435	0.621733838344741	0.871572077388432
AT3G26470	-1.05039232526881	-0.802736203636647	0.388819426930684	0.55319106936928	-1.49619525963469	-1.24853981240742	0.3727539827489	0.622066954734035	0.3727539827489	0.622066954734035	0.871713873621921
AT5G60520	-0.675878370210932	-0.398002031637594	0.266905101702918	0.621990602420192	0.675290105239915	0.953166397786236	0.266905100888159	0.616950120741712	0.266905101702918	0.621990602420192	0.871713873621921
AT5G61412	-0.381363353910418	-0.622707933787118	-0.259631039268361	0.622029293782106	2.9327819816552	2.69143763959419	-0.246843099466709	0.462859616365157	-0.259631039268361	0.622029293782106	0.871713873621921
AT4G25180	0.249975121494225	0.463967794733981	0.20309316644482	0.622085755284366	0.964585461278377	1.17857825581738	0.211780382770284	0.524137694008982	0.20309316644482	0.622085755284366	0.871713873621921
AT2G03510	-0.38491490675618	-0.483736314929422	-0.101905675857589	0.622031677373971	1.46729852490796	1.36847723614329	-0.100021241570015	0.554292154881673	-0.101905675857589	0.622031677373971	0.871713873621921
AT1G17720	-0.0700172819996171	-0.145837395133933	-0.0779351799164392	0.622101241819676	0.75887453626572	0.683054486519009	-0.0765955787965727	0.585657935514083	-0.0779351799164392	0.622101241819676	0.871713873621921
AT1G78110	-0.057199644411717	0.125849501308617	0.17518697703925	0.622174776671573	-0.13986823044303	0.0431808979180331	0.179678950462268	0.621084140603622	0.17518697703925	0.622174776671573	0.871754729881339
AT1G12760	-0.0508820555232811	-0.140961920374051	-0.0920558428137221	0.598945774462686	-0.209568436477483	-0.299648323896309	-0.0911577374883512	0.622309247662239	-0.0911577374883512	0.622309247662239	0.871880954359676
AT4G28980	-0.128328594710759	-0.247989858251149	-0.123629520475563	0.595492084027173	-0.545255833372408	-0.664917232641853	-0.121957220547005	0.622353639124326	-0.121957220547005	0.622353639124326	0.871880964695355
AT5G16170	-0.479273101411745	-0.210983693708175	0.853892191303075	0.557504442191675	-0.67166693178323	-0.403378532729244	0.847378360388099	0.622600957723685	0.847378360388099	0.622600957723685	0.871924746887638
AT5G51620	0.128282510914791	0.486128293489506	0.345169557429136	0.561993427638739	-1.42268805047358	-1.06484247435602	0.350336347410234	0.622554726993694	0.350336347410234	0.622554726993694	0.871924746887638
AT2G34670	-0.192527952455543	0.0369732193596602	0.220153036396313	0.607084003722046	-0.299561026626218	-0.0700599697914991	0.223771096766803	0.622471095881645	0.223771096766803	0.622471095881645	0.871924746887638
AT5G51880	-0.325349243880947	-0.49906071859079	-0.179075229477841	0.586719234868298	-0.571826145260408	-0.745537869648634	-0.17954476551554	0.622570730534959	-0.17954476551554	0.622570730534959	0.871924746887638
AT4G15940	0.671134298812617	0.777913672747857	0.104030227186688	0.622606822673228	0.835212774227324	0.941992179383709	0.106376224215972	0.584782545125351	0.104030227186688	0.622606822673228	0.871924746887638
AT5G49550	-0.242262136336218	-0.0313146049953343	0.201817237287865	0.622064895652827	-0.0259896524171283	0.184957785597027	0.205428544176686	0.622655110115443	0.205428544176686	0.622655110115443	0.871930209802378
AT1G23900	0.09545539427071	0.00572621520384664	-0.0918093853705679	0.605448197185479	0.0956620599647125	0.00593286514382503	-0.0909513540656093	0.622822576501406	-0.0909513540656093	0.622822576501406	0.872102551343191
AT3G15220	0.23414840015054	-0.07484750208982	-0.314313775648033	0.556762809420217	-2.02722756672771	-2.33622381060075	-0.325743919552501	0.623138434004975	-0.325743919552501	0.623138434004975	0.872420454535937
AT2G45690	-0.0701270871063331	-0.30286609760531	-0.24054787895588	0.589050915907038	0.00955032191674476	-0.223188940412794	-0.242051307254231	0.623119933838891	-0.242051307254231	0.623119933838891	0.872420454535937
AT5G23330	-0.131966883023747	0.630447511225004	1.03821937853128	0.294606893350023	-3.06361485928684	-2.30120358707132	1.02315408784096	0.62326316580559	1.02315408784096	0.62326316580559	0.872430799499881
AT1G65950	-0.0299293709704919	0.236453680139448	0.404169779693508	0.536089869962922	-2.05294556424703	-1.78656283598328	0.401202669826805	0.623279059263965	0.401202669826805	0.623279059263965	0.872430799499881
AT2G20300	-0.26566109055439	-0.406164710549711	-0.143987766108524	0.578782163568993	-1.19308955240261	-1.33359326245401	-0.144038024664448	0.623224121469676	-0.144038024664448	0.623224121469676	0.872430799499881
AT3G21000	1.34187338609116	-1.04224205618409	-0.932945279535431	0.623762831092872	2.26975695060569	-0.114362813739449	-1.24378145602471	0.51473748298498	-0.932945279535431	0.623762831092872	0.872454248397706
AT3G27950	-2.37827528142406	-6.27311819328653	0.818707004033612	0.623545169383886	1.50717193226299	-2.38769487908185	0.776178852593034	0.594797303262095	0.818707004033612	0.623545169383886	0.872454248397706
AT4G19985	-0.293381270263684	0.0493668533293904	0.337249145267297	0.538266048336305	-2.37055665837971	-2.02780885457821	0.328716836544478	0.623852536437262	0.328716836544478	0.623852536437262	0.872454248397706
AT5G03990	0.301040852733228	0.100397759006102	-0.208652633878595	0.600996933829355	0.68300559851439	0.482362394647549	-0.206372279217912	0.623624298473461	-0.206372279217912	0.623624298473461	0.872454248397706
AT4G04955	-0.587219695066417	-0.764567734641636	-0.184098243653612	0.596612068415624	-0.612296642180624	-0.789644812628776	-0.184098245734699	0.623812534668601	-0.184098245734699	0.623812534668601	0.872454248397706
AT2G31955	0.229364040520238	0.393692250035085	0.161136304493116	0.583036918094437	-0.226087330642789	-0.0617592174542461	0.162031421632311	0.623408825419594	0.162031421632311	0.623408825419594	0.872454248397706
AT3G05920	0.684333036948541	0.847234061188412	0.15732407371156	0.618082375964177	0.389793683187005	0.552694680951351	0.162000021953011	0.623627153835885	0.162000021953011	0.623627153835885	0.872454248397706
AT3G19900	0.096839481102775	-0.0529034015925318	-0.155675656625143	0.604934939463742	0.284430582138789	0.134687658763225	-0.153445382959444	0.623786093867912	-0.153445382959444	0.623786093867912	0.872454248397706
AT2G40540	-0.00583027527057547	0.0912716092942605	0.0954052023575751	0.586634856195525	-1.20649021096811	-1.10938836202166	0.0958349547269783	0.623627099210115	0.0958349547269783	0.623627099210115	0.872454248397706
AT1G47530	-0.203658763636782	-0.133934510310385	0.0680192667305086	0.623452008190817	0.0778162057202711	0.147540519335543	0.0694061938319723	0.52026941198753	0.0680192667305086	0.623452008190817	0.872454248397706
AT5G51070	0.947001101086627	1.00127306541835	0.0532630279287913	0.623873184038006	0.558808286089557	0.613080278682632	0.0542382044248997	0.533965110352871	0.0532630279287913	0.623873184038006	0.872454248397706
AT1G67730	0.706515745111688	0.754427563543062	0.0472108692739862	0.623571751406329	0.786585366715386	0.834497206474253	0.0477942227752847	0.541984912873869	0.0472108692739862	0.623571751406329	0.872454248397706
AT4G25100	-0.104066662256118	-0.0570271179806744	0.0467430968306122	0.623837440449991	2.25649157626839	2.30353119759692	0.0470154005237859	0.128074995012887	0.0467430968306122	0.623837440449991	0.872454248397706
AT2G26310	-0.202361438919242	0.236351111951373	0.417672772948787	0.578936314283288	-0.811087504119046	-0.372375259974922	0.421764791775121	0.624023377995778	0.421764791775121	0.624023377995778	0.872477952836232
AT1G45160	-0.211211492325117	-0.377570865069221	-0.170298226657511	0.5709905784987	-1.57897008101614	-1.74532953939522	-0.171254959800966	0.62400641684218	-0.171254959800966	0.62400641684218	0.872477952836232
AT2G19570	0.408485962863949	0.266986286686561	-0.144397633027793	0.555540756812343	-1.6753795024283	-1.81687921180415	-0.143927386344903	0.623950677869162	-0.143927386344903	0.623950677869162	0.872477952836232
AT1G74600	-0.736283777771029	-0.460534468992765	0.265321245857672	0.605177981139641	-0.476404596421214	-0.200655506235217	0.265321242294261	0.62408818505412	0.265321242294261	0.62408818505412	0.872506462686153
AT5G39720	4.23920168622087	3.98706643814998	-0.268661973195119	0.624230455954164	1.31027741679219	1.05814361861182	-0.535760888705578	0.573098769431508	-0.268661973195119	0.624230455954164	0.872643259092201
AT4G22960	0.227985413791168	0.0449503017056808	0.834246009008794	0.587244070790709	0.462629889482103	0.279594345893854	0.86178367693384	0.624479359768549	0.86178367693384	0.624479359768549	0.872680695973065
AT1G24150	-0.307387789731972	0.172318664597646	0.470635276788531	0.527432124002324	-2.31677209537357	-1.83706606664637	0.458682046578112	0.624400024719264	0.458682046578112	0.624400024719264	0.872680695973065
AT1G02260	-0.0467164753015344	-0.43890356965138	-0.398007140691522	0.564853365041696	-2.88631499729786	-3.27850533070139	-0.428360834584193	0.624356930414964	-0.428360834584193	0.624356930414964	0.872680695973065
AT3G47180	0.568192319912405	1.00703505040233	0.407921284717036	0.624460118903957	0.246987289306417	0.685830033076225	0.435702327114882	0.609842960199419	0.407921284717036	0.624460118903957	0.872680695973065
AT1G04130	0.23288055616597	-0.0747926682753355	-0.307258101335859	0.590335186785887	0.786967186965822	0.479293137125886	-0.314661925039783	0.624393932264693	-0.314661925039783	0.624393932264693	0.872680695973065
AT3G05090	-0.206443761768122	-0.114785309537218	0.0892754233487376	0.624548863813978	0.122591191392097	0.214249636229793	0.0905630494910246	0.618435089316173	0.0892754233487376	0.624548863813978	0.872715740557817
AT1G13570	0.124656177937739	-0.789338672655648	-0.482403201699618	0.567511613560656	-3.42213982318554	-4.33613436238587	-0.529056057550719	0.624823269125816	-0.529056057550719	0.624823269125816	0.872992652039984
AT3G54750	-0.442321889565147	-0.624917941271787	-0.187886402308902	0.590939265166708	-0.639002899371726	-0.821599101966863	-0.190017916096505	0.624835913647026	-0.190017916096505	0.624835913647026	0.872992652039984
AT3G18670	0.181739951974738	0.828149570959678	0.944076296524049	0.369416978237777	-1.94738912103334	-1.30097899369929	0.683297071993273	0.624969306682544	0.683297071993273	0.624969306682544	0.873016689691359
AT2G26230	0.859278135688208	0.766316504991465	-0.0962153349627795	0.62468512866125	0.527546036170306	0.434584422477721	-0.0933288576779587	0.62498644406076	-0.0933288576779587	0.62498644406076	0.873016689691359
AT4G22010	-0.212489293040137	-0.262604318578891	-0.0512125252862885	0.624909181902685	0.184148704072563	0.134033695558073	-0.0504076169524199	0.595868346702723	-0.0512125252862885	0.624909181902685	0.873016689691359
AT2G14440	0.363053934320131	1.48079965215551	1.05011390770027	0.62513119354242	2.00062555889685	3.11836671079204	0.792075649618081	0.551405197695965	1.05011390770027	0.62513119354242	0.873064700483275
AT1G78600	0.146437171680267	0.260584995308385	0.111076797193547	0.608310078385217	-0.423520262947521	-0.309372468013064	0.112671200372648	0.625136366005069	0.112671200372648	0.625136366005069	0.873064700483275
AT4G36220	-0.0831708947477775	-0.0326483435471414	0.0496276084999054	0.625154147678566	0.22254883003715	0.273071400203092	0.0502428272517907	0.570509729937125	0.0496276084999054	0.625154147678566	0.873064700483275
AT5G61430	1.11257615184349	0.741594948826664	-0.393815707134758	0.536734204032634	-0.371386882112193	-0.742368008461906	-0.377142744381239	0.625244482928998	-0.377142744381239	0.625244482928998	0.873086419415534
AT2G01440	-0.0608248115238577	-0.21260489720952	-0.155358645458299	0.576746206308937	-0.977105400580032	-1.12888558502538	-0.155358647295413	0.625258590324665	-0.155358647295413	0.625258590324665	0.873086419415534
AT1G56330	-0.243815419962525	-0.298811537313574	-0.0562915468425265	0.625544132137175	1.20381843927503	1.14882235940606	-0.0552529292497149	0.541143357806892	-0.0562915468425265	0.625544132137175	0.873423052932167
AT4G33260	-0.321161471507529	-0.875024165322123	-0.355235695585229	0.582213848116768	-1.76348789539749	-2.31735109071342	-0.377991839610562	0.625801030547355	-0.377991839610562	0.625801030547355	0.873719647766328
AT2G02750	-0.554422282036634	0.933742631274971	1.92866120402221	0.151886367100511	-1.91152879978534	-0.423372428051181	1.71480923479102	0.625977780078454	1.71480923479102	0.625977780078454	0.873769511390215
AT2G15350	0.180147945282896	0.935700692201517	0.720143102109638	0.62610362667118	2.54618645662163	3.30173749536834	0.754333090939756	0.365699436068746	0.720143102109638	0.62610362667118	0.873769511390215
AT5G18090	0.126860706978628	0.104419536145259	0.695796038375505	0.592668774418305	0.282960308742098	0.260518584662613	0.716447085259688	0.626067034065571	0.716447085259688	0.626067034065571	0.873769511390215
AT1G73400	-0.25420065946388	-0.00295212883342489	0.354804208380294	0.564876703877312	-0.763163153331382	-0.511915673979626	0.351128949833194	0.625937712958335	0.351128949833194	0.625937712958335	0.873769511390215
AT3G05250	-0.102694817479863	0.24211326286402	0.334024812574794	0.580984259764971	0.214523771024963	0.559331494451269	0.33285917103661	0.626035522162003	0.33285917103661	0.626035522162003	0.873769511390215
AT5G16710	0.0769301514928618	0.0218210331285016	-0.0562939427035949	0.626046526693049	0.973089404674578	0.917980319885264	-0.055481231608978	0.559400267567421	-0.0562939427035949	0.626046526693049	0.873769511390215
AT2G24950	0.363053934320131	1.52953698119678	1.45621391372734	0.491123109416949	1.69727567466703	2.86375615785782	0.772422270479129	0.626346224168677	0.772422270479129	0.626346224168677	0.87381894937988
AT3G48470	0.041446935447337	0.456532797014062	0.391521302675262	0.606793622144768	-0.404304016648657	0.0107816844494419	0.403513059691452	0.62640594813518	0.403513059691452	0.62640594813518	0.87381894937988
AT1G70140	0.242679736726597	-0.0158404505910734	-0.266601054840322	0.559192997467346	-1.35443308528177	-1.61295339301348	-0.268436352312753	0.626300839188664	-0.268436352312753	0.626300839188664	0.87381894937988
AT3G61700	0.164398680589054	-0.08438461977	-0.251857421927435	0.550305242802977	-2.71187075670167	-2.96065449037073	-0.258081956067477	0.626193268037869	-0.258081956067477	0.626193268037869	0.87381894937988
AT5G25110	1.15906582828734	0.934377831415186	-0.232099688308463	0.531942056100175	-0.686626619223366	-0.91131467898345	-0.225541502509596	0.626397743816332	-0.225541502509596	0.626397743816332	0.87381894937988
AT1G79050	-0.426771867322328	-0.305713841179256	0.117607143092071	0.626389049850007	0.683561606232366	0.804619628392879	0.119203620058401	0.602887854422809	0.117607143092071	0.626389049850007	0.87381894937988
AT5G53220	0.654840388833859	-0.0934205767533426	-0.478695653124625	0.549013910345219	-1.96414656775154	-2.71240775846154	-0.493460914712998	0.626470786031351	-0.493460914712998	0.626470786031351	0.87384734224241
AT5G17570	0.201170077264051	-0.064670398526619	-0.279382625161482	0.584298063259043	-0.0449860035088077	-0.310826672511584	-0.277355593393681	0.626564302726889	-0.277355593393681	0.626564302726889	0.873915731522792
AT4G22755	-0.174466853373502	-0.576948299014102	-0.418262918579803	0.582267623078045	-1.46505749441999	-1.86753688715286	-0.443507161129254	0.626863657397195	-0.443507161129254	0.626863657397195	0.873977844886876
AT1G20890	-0.333118790758826	0.00345536163428365	0.325596773869959	0.576365680630804	-0.561374317165738	-0.224800618254265	0.323383860198712	0.627041568944385	0.323383860198712	0.627041568944385	0.873977844886876
AT4G21090	-0.350052354943859	-0.575802154877722	-0.238542376296657	0.600865366057292	-0.150309817627265	-0.376059819852406	-0.236919641996687	0.626931401712251	-0.236919641996687	0.626931401712251	0.873977844886876
AT2G25740	0.0529393635105786	0.292225431318573	0.232122504257408	0.576566521369863	-1.18660241630675	-0.947316443719103	0.233881964481096	0.627122166661586	0.233881964481096	0.627122166661586	0.873977844886876
AT4G09180	-0.0911782462164514	-0.282129544433163	-0.202390030553453	0.602712264775734	-0.021565440867396	-0.212516810023594	-0.196928580722981	0.627187216420805	-0.196928580722981	0.627187216420805	0.873977844886876
AT1G29700	0.535304907137663	0.733103008295182	0.194995681781212	0.549585060789755	-1.49491110172507	-1.29711308637627	0.195493748094065	0.627095691628446	0.195493748094065	0.627095691628446	0.873977844886876
AT5G56270	0.397702229241086	0.212176682479287	-0.1916171741138	0.572961135033251	-0.511815603091066	-0.6973412430541	-0.1894697238757	0.626847558353034	-0.1894697238757	0.626847558353034	0.873977844886876
AT3G49250	-0.103666975658074	-0.258350285292458	-0.161699684520542	0.621757223698527	0.604506042975584	0.449822690653011	-0.159133023655565	0.626958838413574	-0.159133023655565	0.626958838413574	0.873977844886876
AT1G25520	-0.211538551290623	-0.0492359705796284	0.156873048144821	0.62676720244386	2.0015575954688	2.16386013568313	0.160210334191592	0.505911457403069	0.156873048144821	0.62676720244386	0.873977844886876
AT1G80620	-0.619442850946415	-0.483767292676265	0.132033849662023	0.609828302034458	-0.487718972849272	-0.352043590691883	0.132687479005696	0.627180180795037	0.132687479005696	0.627180180795037	0.873977844886876
AT5G02880	0.285410683661174	0.174584753041364	-0.112983229900696	0.572532125804876	-1.02575935427751	-1.13658533283532	-0.112432093171897	0.62688581153245	-0.112432093171897	0.62688581153245	0.873977844886876
AT3G53990	0.299795398108415	0.234285581998109	-0.0662964789149307	0.626967816192652	2.15044245752607	2.08493270865638	-0.0656897789919555	0.521051824618762	-0.0662964789149307	0.626967816192652	0.873977844886876
AT5G05250	-0.110345469948208	-0.051179342383214	0.0579756191428311	0.627096911416358	1.1363988020476	1.19556496056758	0.0588980419378654	0.537107504169218	0.0579756191428311	0.627096911416358	0.873977844886876
AT4G14560	-0.456465286131333	-0.313533072803352	0.137415318011689	0.627324860434131	0.401187858381948	0.544120072147615	0.140687111307093	0.596885571654857	0.137415318011689	0.627324860434131	0.87410764352164
AT3G22790	-0.069273279605254	-0.168819113898279	-0.101050340471347	0.584514405913168	-0.674667814598968	-0.77421370917972	-0.101050341767663	0.627426494401995	-0.101050341767663	0.627426494401995	0.874187251296744
AT1G03880	0.897065792077638	0.353196562492426	-0.619625559468133	0.552898685491621	-0.0334464731421525	-0.57731518484589	-0.578058237357901	0.627594674540834	-0.578058237357901	0.627594674540834	0.874308973240198
AT3G58690	0.0286854032488358	0.197874567110557	0.162587717714551	0.627648761885899	1.29908217323554	1.46827136654069	0.16727726836616	0.568293290977718	0.162587717714551	0.627648761885899	0.874308973240198
AT2G37480	-0.158707825187218	-0.312914353300957	-0.157609795874389	0.575093574968555	-1.47686018872198	-1.6310668209501	-0.158466986742003	0.627691888088298	-0.158466986742003	0.627691888088298	0.874308973240198
AT5G52882	-1.42935418125684	-1.51243589661279	-0.0852406112806063	0.627486923164565	-0.446693842241551	-0.529775580021775	-0.0847722566794902	0.627676840195389	-0.0847722566794902	0.627676840195389	0.874308973240198
AT3G61300	-0.526132568956778	0.120210789886083	0.593816718267906	0.628070868023665	0.595927237882353	1.24226978061525	0.614340470525661	0.603855912096932	0.593816718267906	0.628070868023665	0.874340878141654
AT2G26520	-0.075759049241473	-1.21709215570317	-0.495439141940409	0.622063827493525	1.054893922476	-0.0864393694836611	-0.478319831610797	0.62804855191348	-0.478319831610797	0.62804855191348	0.874340878141654
AT1G30860	0.286887825501511	-0.118059022606277	-0.440734531303828	0.582012486366272	-0.0456280534606971	-0.450574575933935	-0.436895133347054	0.627761769550627	-0.436895133347054	0.627761769550627	0.874340878141654
AT1G04010	-0.14932081766911	-0.491375164576467	-0.354655447056615	0.58309085893486	-1.05044648780534	-1.39250131819571	-0.371016526719121	0.627865178960843	-0.371016526719121	0.627865178960843	0.874340878141654
AT5G35450	-0.238110218100008	-0.0172350990403293	0.21733209793621	0.563545643705428	-1.3273079458075	-1.10643304043173	0.215007686518104	0.627999771261206	0.215007686518104	0.627999771261206	0.874340878141654
AT1G25420	0.168483785011557	0.308431043277717	0.135390447290839	0.623176975105357	-0.100713105499435	0.039234129348509	0.138006687324024	0.628011056755441	0.138006687324024	0.628011056755441	0.874340878141654
AT4G37200	0.428534070119152	0.509898182321556	0.0793830400622211	0.628067046601491	0.782313444634619	0.863677576069037	0.0810577998264128	0.5871427294001	0.0793830400622211	0.628067046601491	0.874340878141654
AT5G44110	-0.280898371230026	-0.35500698031492	-0.0760616543734947	0.628007347484725	0.589672827204869	0.515564237364784	-0.0750482503655825	0.605418757612444	-0.0760616543734947	0.628007347484725	0.874340878141654
AT3G05670	0.243140152468172	0.349009544129969	0.103524196583722	0.597920872067051	-0.493279525539613	-0.38741017057894	0.104951381753799	0.628132809420807	0.104951381753799	0.628132809420807	0.874365143726072
AT1G11915	0.0215209637599947	0.10531850190432	0.553920405452502	0.578438016364278	-0.0271529931418165	0.0566449231274907	0.563234860148231	0.628258308691429	0.563234860148231	0.628258308691429	0.874415914406577
AT1G42430	-0.683034513190077	-0.853473052800105	-0.177738878229506	0.609238076071591	-0.258709025614452	-0.429147725842444	-0.177738880831777	0.628231704624795	-0.177738880831777	0.628231704624795	0.874415914406577
AT1G04490	0.424697456473591	0.761315880395436	0.703331589762314	0.560586387894281	-1.15178369620145	-0.81516422663053	0.741011000220077	0.628444768957687	0.741011000220077	0.628444768957687	0.874613463790635
AT1G69526	0.285451087656893	0.641404342955093	0.349652240681189	0.533812025474719	-1.65845569223563	-1.30250218270888	0.347883258425412	0.628508525223397	0.347883258425412	0.628508525223397	0.87464022878212
AT3G03341	5.0964110318238	5.23363678931603	0.135060349516935	0.442579270711257	0.492965418588208	0.630191232775429	0.139614393791045	0.628665348904065	0.139614393791045	0.628665348904065	0.874796494571896
AT1G49570	-1.60624605327857	-1.43147968140241	0.167512078645388	0.628772996407582	1.31547418562103	1.49024058509856	0.171061966985204	0.555426491205794	0.167512078645388	0.628772996407582	0.874884313743486
AT5G01070	-0.0760153363820928	3.63494168327093	4.25665989635849	0.0195589829949458	-1.96606427591987	1.74492977924218	2.67582255253097	0.628892516473724	2.67582255253097	0.628892516473724	0.87492667093554
AT3G05270	0.216883963491719	0.361026382199797	0.141468166707091	0.577717028832111	-1.23482251511764	-1.09068017507591	0.142315634938375	0.62885408894979	0.142315634938375	0.62885408894979	0.87492667093554
AT5G15720	0.904805870557631	1.44490017353525	0.715913100157657	0.382053277430433	-1.26482254886029	-0.724728822583321	0.531794210410087	0.629016718729785	0.531794210410087	0.629016718729785	0.87497552915507
AT1G22230	0.179473514942442	0.391856343435019	0.203293126488309	0.617581301862414	-0.0462216963216573	0.166161055876853	0.209084848703181	0.629004581307168	0.209084848703181	0.629004581307168	0.87497552915507
AT4G28100	0.00528080920305833	0.142268208717916	0.133405691079502	0.612096787864722	-0.181719721218015	-0.0447323722811657	0.134753222300967	0.629066418917836	0.134753222300967	0.629066418917836	0.874982704327831
AT4G34555	-0.326629224242555	-0.429527841505786	-0.105514175836953	0.629397684909281	2.83210855492588	2.72920984045083	-0.103721391773694	0.459399650345581	-0.105514175836953	0.629397684909281	0.87538148699787
AT4G33880	-0.0693355903269093	-0.274727480442121	0.795523765875537	0.608124723529892	0.49476649162933	0.28937326121588	0.817827625221042	0.629829943172906	0.817827625221042	0.629829943172906	0.875409470183579
AT3G55890	1.40707185959225	0.177929567172528	-0.755564981398869	0.62981227071857	0.780476458383871	-0.448664640649345	-1.0450496889701	0.543483512835168	-0.755564981398869	0.62981227071857	0.875409470183579
AT1G15085	0.223660880357435	1.11901854019912	0.86717126012978	0.407138442227154	-1.25699874718761	-0.361640637376248	0.622974021744213	0.629862605376022	0.622974021744213	0.629862605376022	0.875409470183579
AT4G05120	-0.333590696184237	-0.594820083743637	-0.272958786161864	0.584876371419417	-1.26279744121459	-1.52402709771509	-0.27748210264172	0.629647997236463	-0.27748210264172	0.629647997236463	0.875409470183579
